FileName,width,height,encoder,encQuality,bpp,encTimeSeconds,ssimulacra2
LOZLA_Wallpaper_A_[3840x2160].png,3840,2160,mozjpeg,35,.41167920524691358024,1.232,44.56617099
SenkoFox.png,1024,1024,mozjpeg,40,.53733062744140625000,0.197,56.20112440
Nikon-D3500-Shotkit.png,3004,2004,mozjpeg,35,.44799349370500011960,0.835,25.68611405
konosuba-megumin1.png,1240,1754,mozjpeg,40,.87781292529517784235,0.512,20.12684870
GenshinImpact-Halloween.png,2000,1125,mozjpeg,45,.55675733333333333333,0.360,56.01251823
Nikon-D3500-Shotkit.png,3004,2004,mozjpeg,40,.51364115975771492966,0.878,30.20324665
PXL_20240315_171208655.png,2252,3004,mozjpeg,35,.49756038721609789670,1.034,39.15464618
Laputa_Castle_In_The_Sky_BD_JP_2014_Remux.png,1920,1080,mozjpeg,45,.45757716049382716049,0.340,60.15901013
SenkoFox.png,1024,1024,mozjpeg,45,.58433532714843750000,0.179,59.33838191
LOZLA_Wallpaper_A_[3840x2160].png,3840,2160,mozjpeg,40,.45453414351851851851,1.288,48.31598940
PXL_20240315_171208655.png,2252,3004,mozjpeg,40,.55525137590376833257,1.072,44.06391449
konosuba-megumin1.png,1240,1754,mozjpeg,45,.95177842351123698826,0.517,22.16952721
GenshinImpact-Halloween.png,2000,1125,mozjpeg,50,.60529066666666666666,0.398,59.43392259
SenkoFox.png,1024,1024,mozjpeg,50,.63230133056640625000,0.182,62.49509079
Laputa_Castle_In_The_Sky_BD_JP_2014_Remux.png,1920,1080,mozjpeg,50,.49961033950617283950,0.312,63.96624306
Nikon-D3500-Shotkit.png,3004,2004,mozjpeg,45,.58339246938878567764,0.934,33.99575013
LOZLA_Wallpaper_A_[3840x2160].png,3840,2160,mozjpeg,45,.49557388117283950617,1.344,50.81313946
GenshinImpact-Halloween.png,2000,1125,mozjpeg,55,.65811555555555555555,0.438,61.89048478
konosuba-megumin1.png,1240,1754,mozjpeg,50,1.02138522087762533563,0.512,24.44575504
PXL_20240315_171208655.png,2252,3004,mozjpeg,45,.61131871536589461535,1.104,47.46929650
Laputa_Castle_In_The_Sky_BD_JP_2014_Remux.png,1920,1080,mozjpeg,55,.54817129629629629629,0.365,67.19448778
SenkoFox.png,1024,1024,mozjpeg,55,.68763732910156250000,0.212,65.03872449
Nikon-D3500-Shotkit.png,3004,2004,mozjpeg,50,.65640489992053177267,0.958,37.64095127
LOZLA_Wallpaper_A_[3840x2160].png,3840,2160,mozjpeg,50,.53653356481481481481,1.321,54.08417074
PXL_20240315_171208655.png,2252,3004,mozjpeg,50,.66790401430419594477,1.200,51.23887339
konosuba-megumin1.png,1240,1754,mozjpeg,55,1.09873101114503255232,0.582,25.71603182
GenshinImpact-Halloween.png,2000,1125,mozjpeg,60,.70973155555555555555,0.424,63.90304778
Laputa_Castle_In_The_Sky_BD_JP_2014_Remux.png,1920,1080,mozjpeg,60,.59057484567901234567,0.366,69.11490085
SenkoFox.png,1024,1024,mozjpeg,60,.73838043212890625000,0.201,66.85672117
LOZLA_Wallpaper_A_[3840x2160].png,3840,2160,mozjpeg,55,.58334297839506172839,1.431,56.08215925
Nikon-D3500-Shotkit.png,3004,2004,mozjpeg,55,.74151032156725164850,1.076,41.01189008
Nikon-D3500-Shotkit.png,3004,2004,guetzli,100,14.60112132592338625013,1786.629,94.84293566
konosuba-megumin1.png,1240,1754,mozjpeg,60,1.17807040129473645492,0.579,27.74347514
GenshinImpact-Halloween.png,2000,1125,mozjpeg,65,.78267377777777777777,0.442,66.93006292
PXL_20240315_171208655.png,2252,3004,mozjpeg,55,.73182352482066540054,1.222,54.17492936
Laputa_Castle_In_The_Sky_BD_JP_2014_Remux.png,1920,1080,mozjpeg,65,.65743441358024691358,0.351,72.63472080
LOZLA_Wallpaper_A_[3840x2160].png,3840,2160,mozjpeg,60,.62710358796296296296,1.539,57.75989458
SenkoFox.png,1024,1024,mozjpeg,65,.81205749511718750000,0.242,69.44607070
Nikon-D3500-Shotkit.png,3004,2004,mozjpeg,60,.83212934982232605361,1.106,43.58876818
konosuba-megumin1.png,1240,1754,mozjpeg,65,1.28347371905690219590,0.621,29.75177046
PXL_20240315_171208655.png,2252,3004,mozjpeg,60,.79513401905807058912,1.269,56.58233356
GenshinImpact-Halloween.png,2000,1125,mozjpeg,70,.86410666666666666666,0.470,69.52361804
SenkoFox.png,1024,1024,mozjpeg,70,.89976501464843750000,0.232,72.15697097
Laputa_Castle_In_The_Sky_BD_JP_2014_Remux.png,1920,1080,mozjpeg,70,.73120756172839506172,0.381,75.00142140
Nikon-D3500-Shotkit.png,3004,2004,mozjpeg,65,.95997219940943678555,1.319,47.72027946
LOZLA_Wallpaper_A_[3840x2160].png,3840,2160,mozjpeg,65,.69038676697530864197,1.479,60.26751690
konosuba-megumin1.png,1240,1754,mozjpeg,70,1.40560562033324750800,0.631,31.35818363
PXL_20240315_171208655.png,2252,3004,mozjpeg,65,.88231203865538666029,1.312,59.98577355
GenshinImpact-Halloween.png,2000,1125,mozjpeg,75,.97647288888888888888,0.492,72.79266032
LOZLA_Wallpaper_A_[3840x2160].png,3840,2160,guetzli,100,10.51672067901234567901,1625.953,91.26951455
SenkoFox.png,1024,1024,mozjpeg,75,1.01097106933593750000,0.239,75.27263576
Laputa_Castle_In_The_Sky_BD_JP_2014_Remux.png,1920,1080,mozjpeg,75,.83604552469135802469,0.411,78.56591769
Nikon-D3500-Shotkit.png,3004,2004,mozjpeg,70,1.11768872375090032983,1.483,51.06432695
LOZLA_Wallpaper_A_[3840x2160].png,3840,2160,mozjpeg,70,.76190200617283950617,1.671,62.05987644
konosuba-megumin1.png,1240,1754,mozjpeg,75,1.56638466914334056718,0.675,33.81556238
PXL_20240315_171208655.png,2252,3004,mozjpeg,70,.98971531149704479285,1.488,62.79718086
GenshinImpact-Halloween.png,2000,1125,mozjpeg,80,1.30817422222222222222,0.668,77.20032340
PXL_20240315_171208655.png,2252,3004,guetzli,100,13.09203950682689510492,2054.988,93.22206669
SenkoFox.png,1024,1024,mozjpeg,80,1.34243011474609375000,0.311,78.83012330
Laputa_Castle_In_The_Sky_BD_JP_2014_Remux.png,1920,1080,mozjpeg,80,1.12267361111111111111,0.532,83.16457145
LOZLA_Wallpaper_A_[3840x2160].png,3840,2160,mozjpeg,75,.86028067129629629629,1.736,64.73547984
Nikon-D3500-Shotkit.png,3004,2004,mozjpeg,75,1.32656258720907054067,1.587,55.25201926
PXL_20240315_171208655.png,2252,3004,mozjpeg,75,1.13287316142124296083,1.611,66.36211831
GenshinImpact-Halloween.png,2000,1125,mozjpeg,85,1.55388088888888888888,0.786,79.84126516
konosuba-megumin1.png,1240,1754,mozjpeg,80,2.28306911391473866186,0.894,58.18818229
SenkoFox.png,1024,1024,mozjpeg,85,1.58780670166015625000,0.332,81.26052783
Laputa_Castle_In_The_Sky_BD_JP_2014_Remux.png,1920,1080,mozjpeg,85,1.32357638888888888888,0.563,85.51062682
konosuba-megumin1.png,1240,1754,mozjpeg,85,2.65915695001287379997,1.029,60.16478400
LOZLA_Wallpaper_A_[3840x2160].png,3840,2160,mozjpeg,80,1.27924961419753086419,2.289,72.80617019
Nikon-D3500-Shotkit.png,3004,2004,mozjpeg,80,2.08030144770379347828,2.372,62.74773147
SenkoFox.png,1024,1024,mozjpeg,90,2.43159484863281250000,0.516,85.47079783
GenshinImpact-Halloween.png,2000,1125,mozjpeg,90,2.44529777777777777777,1.056,84.68955793
Laputa_Castle_In_The_Sky_BD_JP_2014_Remux.png,1920,1080,mozjpeg,90,1.97518904320987654320,0.810,89.02526009
