FileName,width,height,encoder,encQuality,bpp,encTimeSeconds,ssimulacra2
Nikon-D3500-Shotkit.png,3004,2004,mozjpeg+ECT,100,15.03234011338175845379,26.618,95.25539422
LOZLA_Wallpaper_A_[3840x2160].png,3840,2160,cjpegTurbo+ECT,30,.44661265432098765432,.754,41.16681668
PXL_20240315_171208655.png,2252,3004,cjpegTurbo+ECT,30,.61339883116176654927,.600,39.43932538
GenshinImpact-Halloween.png,2000,1125,cjpegTurbo+ECT,40,.65930666666666666666,.222,56.60096782
konosuba-megumin1.png,1240,1754,cjpegTurbo+ECT,35,.94714385551918196196,.247,22.14104488
SenkoFox.png,1024,1024,cjpegTurbo+ECT,40,.69588470458984375000,.143,61.32798095
Laputa_Castle_In_The_Sky_BD_JP_2014_Remux.png,1920,1080,cjpegTurbo+ECT,40,.56118827160493827160,.229,62.22967426
Laputa_Castle_In_The_Sky_BD_JP_2014_Remux.png,1920,1080,cjpegTurbo+ECT,45,.61626157407407407407,.235,65.64823244
GenshinImpact-Halloween.png,2000,1125,cjpegTurbo+ECT,45,.71787377777777777777,.248,59.47623647
konosuba-megumin1.png,1240,1754,cjpegTurbo+ECT,40,1.02109831904954573877,.289,25.22075327
SenkoFox.png,1024,1024,cjpegTurbo+ECT,45,.75579833984375000000,.104,63.90549899
Nikon-D3500-Shotkit.png,3004,2004,cjpegTurbo+ECT,35,.69852970490443879218,.534,33.08955743
Nikon-D3500-Shotkit.png,3004,2004,cjpegTurbo+ECT,40,.77829826365909990936,.650,37.15741790
Nikon-D3500-Shotkit.png,3004,2004,cjpegTurbo+ECT,45,.86656248089706073870,.623,40.35309937
LOZLA_Wallpaper_A_[3840x2160].png,3840,2160,cjpegTurbo+ECT,35,.49864969135802469135,.646,45.98609385
PXL_20240315_171208655.png,2252,3004,cjpegTurbo+ECT,35,.68948211147717785403,.503,45.78605150
LOZLA_Wallpaper_A_[3840x2160].png,3840,2160,cjpegTurbo+ECT,40,.54144772376543209876,.636,49.54686092
PXL_20240315_171208655.png,2252,3004,cjpegTurbo+ECT,40,.75210554074732801498,.558,49.85603311
